userId,productId,actionCode,device_type,timestamp,user_encoded,item_encoded,rating,gender_encoded,category_encoded,brand_encoded,device_encoded,hour,day_of_week,month,is_weekend,time_of_day,season
35,11,purchase,desktop,2025-11-10 17:48:41,5,9,1.0,0,2,3,0,17,0,10,0,2,3
50,14,view,mobile,2025-11-10 17:53:06,20,12,0.3,1,1,1,1,17,0,10,0,2,3
36,26,view,mobile,2025-11-10 17:57:09,6,24,0.3,1,7,1,1,17,0,11,0,2,3
45,23,purchase,tablet,2025-11-10 18:05:01,15,21,1.0,0,6,5,2,18,0,10,0,3,3
31,22,cart,desktop,2025-11-10 18:09:10,1,20,0.7,0,6,5,0,18,0,10,0,3,3
34,8,cart,desktop,2025-11-10 18:15:12,4,6,0.7,0,5,5,0,18,0,10,0,3,3
43,27,view,mobile,2025-11-10 18:18:06,13,25,0.3,0,7,3,1,18,0,10,0,3,3
38,23,view,tablet,2025-11-10 18:26:24,8,21,0.3,1,6,5,2,18,0,10,0,3,3
37,14,cart,desktop,2025-11-10 18:30:26,7,12,0.7,1,1,1,0,18,0,10,0,3,3
46,3,view,desktop,2025-11-10 18:30:49,16,1,0.3,1,0,3,0,18,0,10,0,3,3
31,22,purchase,mobile,2025-11-10 18:49:10,1,20,1.0,0,6,5,1,18,0,10,0,3,3
47,5,purchase,desktop,2025-11-10 18:55:41,17,3,1.0,1,5,2,0,18,0,10,0,3,3
45,8,view,desktop,2025-11-10 19:03:09,15,6,0.3,0,5,5,0,19,0,11,0,3,3
50,24,cart,tablet,2025-11-10 19:04:03,20,22,0.7,1,6,5,2,19,0,10,0,3,3
36,14,view,mobile,2025-11-10 19:12:09,6,12,0.3,1,1,1,1,19,0,11,0,3,3
49,21,view,desktop,2025-11-10 19:23:08,19,19,0.3,1,4,4,0,19,0,10,0,3,3
45,23,view,tablet,2025-11-10 19:24:09,15,21,0.3,0,6,5,2,19,0,11,0,3,3
33,19,cart,tablet,2025-11-10 19:30:01,3,17,0.7,0,4,1,2,19,0,10,0,3,3
35,27,view,desktop,2025-11-10 19:31:25,5,25,0.3,0,7,3,0,19,0,10,0,3,3
28,25,view,mobile,2025-11-10 19:37:24,0,23,0.3,2,7,2,1,19,0,10,0,3,3
36,14,cart,mobile,2025-11-10 19:40:09,6,12,0.7,1,1,1,1,19,0,11,0,3,3
36,19,view,desktop,2025-11-10 19:41:09,6,17,0.3,1,4,1,0,19,0,11,0,3,3
50,14,cart,mobile,2025-11-10 19:43:48,20,12,0.7,1,1,1,1,19,0,10,0,3,3
28,21,view,mobile,2025-11-10 20:03:46,0,19,0.3,2,4,4,1,20,0,10,0,3,3
44,3,view,tablet,2025-11-10 20:10:31,14,1,0.3,0,0,3,2,20,0,10,0,3,3
32,31,view,mobile,2025-11-10 20:25:01,2,29,0.3,0,3,0,1,20,0,10,0,3,3
33,24,cart,desktop,2025-11-10 20:26:36,3,22,0.7,0,6,5,0,20,0,10,0,3,3
34,13,view,desktop,2025-11-10 20:32:50,4,11,0.3,0,1,1,0,20,0,10,0,3,3
31,12,view,mobile,2025-11-10 20:43:36,1,10,0.3,0,2,3,1,20,0,10,0,3,3
40,18,view,desktop,2025-11-10 20:44:34,10,16,0.3,1,0,5,0,20,0,10,0,3,3
34,7,cart,desktop,2025-11-10 20:58:57,4,5,0.7,0,5,4,0,20,0,10,0,3,3
43,6,cart,tablet,2025-11-10 21:11:12,13,4,0.7,0,5,2,2,21,0,10,0,3,3
41,29,view,mobile,2025-11-10 21:14:48,11,27,0.3,0,3,1,1,21,0,10,0,3,3
37,28,view,desktop,2025-11-10 21:19:12,7,26,0.3,1,3,4,0,21,0,10,0,3,3
43,6,view,desktop,2025-11-10 21:20:12,13,4,0.3,0,5,2,0,21,0,10,0,3,3
33,19,view,desktop,2025-11-10 21:39:09,3,17,0.3,0,4,1,0,21,0,11,0,3,3
49,17,cart,desktop,2025-11-10 21:50:51,19,15,0.7,1,0,4,0,21,0,10,0,3,3
43,6,purchase,desktop,2025-11-10 22:00:12,13,4,1.0,0,5,2,0,22,0,10,0,3,3
32,26,cart,desktop,2025-11-10 22:36:12,2,24,0.7,0,7,1,0,22,0,10,0,3,3
50,11,view,mobile,2025-11-10 22:37:09,20,9,0.3,1,2,3,1,22,0,10,0,3,3
37,28,cart,tablet,2025-11-10 22:42:12,7,26,0.7,1,3,4,2,22,0,10,0,3,3
37,28,purchase,mobile,2025-11-10 23:04:12,7,26,1.0,1,3,4,1,23,0,10,0,3,3
28,15,cart,mobile,2025-11-10 23:11:58,0,13,0.7,2,1,0,1,23,0,10,0,3,3
48,26,view,desktop,2025-11-10 23:24:48,18,24,0.3,1,7,1,0,23,0,10,0,3,3
43,10,cart,tablet,2025-11-10 23:33:02,13,8,0.7,0,2,3,2,23,0,10,0,3,3
44,21,purchase,desktop,2025-11-10 23:48:54,14,19,1.0,0,4,4,0,23,0,10,0,3,3
35,16,view,tablet,2025-11-11 00:06:09,5,14,0.3,0,0,0,2,0,1,11,0,0,3
28,23,cart,desktop,2025-11-11 00:35:13,0,21,0.7,2,6,5,0,0,1,10,0,0,3
41,30,view,desktop,2025-11-11 00:42:16,11,28,0.3,0,3,0,0,0,1,10,0,0,3
37,24,cart,desktop,2025-11-11 00:42:59,7,22,0.7,1,6,5,0,0,1,10,0,0,3
40,5,view,desktop,2025-11-11 00:54:36,10,3,0.3,1,5,2,0,0,1,10,0,0,3
36,4,view,mobile,2025-11-11 01:19:48,6,2,0.3,1,5,2,1,1,1,10,0,0,3
39,29,cart,tablet,2025-11-11 01:20:31,9,27,0.7,1,3,1,2,1,1,10,0,0,3
45,22,view,mobile,2025-11-11 01:26:07,15,20,0.3,0,6,5,1,1,1,10,0,0,3
46,7,cart,desktop,2025-11-11 01:27:01,16,5,0.7,1,5,4,0,1,1,10,0,0,3
49,24,cart,desktop,2025-11-11 01:27:53,19,22,0.7,1,6,5,0,1,1,10,0,0,3
49,17,view,desktop,2025-11-11 01:29:16,19,15,0.3,1,0,4,0,1,1,10,0,0,3
39,13,cart,mobile,2025-11-11 01:31:37,9,11,0.7,1,1,1,1,1,1,10,0,0,3
31,27,view,desktop,2025-11-11 01:52:49,1,25,0.3,0,7,3,0,1,1,10,0,0,3
50,25,view,desktop,2025-11-11 01:56:55,20,23,0.3,1,7,2,0,1,1,10,0,0,3
47,23,cart,tablet,2025-11-11 02:02:54,17,21,0.7,1,6,5,2,2,1,10,0,0,3
31,25,view,desktop,2025-11-11 02:17:42,1,23,0.3,0,7,2,0,2,1,10,0,0,3
37,17,view,tablet,2025-11-11 02:27:29,7,15,0.3,1,0,4,2,2,1,10,0,0,3
50,18,view,desktop,2025-11-11 02:28:09,20,16,0.3,1,0,5,0,2,1,11,0,0,3
33,16,cart,desktop,2025-11-11 02:32:02,3,14,0.7,0,0,0,0,2,1,10,0,0,3
34,22,cart,mobile,2025-11-11 02:34:59,4,20,0.7,0,6,5,1,2,1,10,0,0,3
47,28,cart,mobile,2025-11-11 02:55:53,17,26,0.7,1,3,4,1,2,1,10,0,0,3
46,25,cart,desktop,2025-11-11 03:00:41,16,23,0.7,1,7,2,0,3,1,10,0,0,3
50,20,purchase,desktop,2025-11-11 03:03:55,20,18,1.0,1,4,4,0,3,1,10,0,0,3
43,6,cart,desktop,2025-11-11 03:05:10,13,4,0.7,0,5,2,0,3,1,10,0,0,3
37,23,cart,mobile,2025-11-11 03:09:21,7,21,0.7,1,6,5,1,3,1,10,0,0,3
47,23,cart,tablet,2025-11-11 03:10:49,17,21,0.7,1,6,5,2,3,1,10,0,0,3
46,25,purchase,tablet,2025-11-11 03:11:41,16,23,1.0,1,7,2,2,3,1,10,0,0,3
45,16,cart,desktop,2025-11-11 03:24:46,15,14,0.7,0,0,0,0,3,1,10,0,0,3
40,27,view,mobile,2025-11-11 03:26:16,10,25,0.3,1,7,3,1,3,1,10,0,0,3
38,2,view,desktop,2025-11-11 03:32:21,8,0,0.3,1,7,3,0,3,1,10,0,0,3
42,2,cart,desktop,2025-11-11 03:34:09,12,0,0.7,0,7,3,0,3,1,10,0,0,3
41,11,view,mobile,2025-11-11 03:35:38,11,9,0.3,0,2,3,1,3,1,10,0,0,3
32,23,cart,desktop,2025-11-11 03:38:29,2,21,0.7,0,6,5,0,3,1,10,0,0,3
31,12,view,desktop,2025-11-11 03:39:04,1,10,0.3,0,2,3,0,3,1,10,0,0,3
40,15,view,mobile,2025-11-11 04:00:58,10,13,0.3,1,1,0,1,4,1,10,0,0,3
44,31,cart,mobile,2025-11-11 04:02:57,14,29,0.7,0,3,0,1,4,1,10,0,0,3
39,16,cart,mobile,2025-11-11 04:04:59,9,14,0.7,1,0,0,1,4,1,10,0,0,3
44,26,cart,desktop,2025-11-11 04:12:35,14,24,0.7,0,7,1,0,4,1,10,0,0,3
49,18,cart,desktop,2025-11-11 04:13:25,19,16,0.7,1,0,5,0,4,1,10,0,0,3
35,15,view,mobile,2025-11-11 04:25:27,5,13,0.3,0,1,0,1,4,1,10,0,0,3
33,29,view,desktop,2025-11-11 04:54:09,3,27,0.3,0,3,1,0,4,1,11,0,0,3
49,19,view,mobile,2025-11-11 04:57:59,19,17,0.3,1,4,1,1,4,1,10,0,0,3
33,23,cart,desktop,2025-11-11 05:15:38,3,21,0.7,0,6,5,0,5,1,10,0,0,3
33,29,cart,desktop,2025-11-11 05:19:09,3,27,0.7,0,3,1,0,5,1,11,0,0,3
40,15,cart,desktop,2025-11-11 05:19:58,10,13,0.7,1,1,0,0,5,1,10,0,0,3
35,15,cart,desktop,2025-11-11 05:23:23,5,13,0.7,0,1,0,0,5,1,10,0,0,3
31,28,view,mobile,2025-11-11 05:34:51,1,26,0.3,0,3,4,1,5,1,10,0,0,3
40,15,purchase,tablet,2025-11-11 05:49:58,10,13,1.0,1,1,0,2,5,1,10,0,0,3
50,26,cart,mobile,2025-11-11 05:54:09,20,24,0.7,1,7,1,1,5,1,11,0,0,3
47,27,view,mobile,2025-11-11 06:06:44,17,25,0.3,1,7,3,1,6,1,10,0,1,3
40,19,view,mobile,2025-11-11 06:10:23,10,17,0.3,1,4,1,1,6,1,10,0,1,3
49,19,cart,mobile,2025-11-11 06:53:05,19,17,0.7,1,4,1,1,6,1,10,0,1,3
40,6,cart,mobile,2025-11-11 07:10:04,10,4,0.7,1,5,2,1,7,1,10,0,1,3
28,30,cart,desktop,2025-11-11 07:10:08,0,28,0.7,2,3,0,0,7,1,10,0,1,3
46,7,view,mobile,2025-11-11 07:19:57,16,5,0.3,1,5,4,1,7,1,10,0,1,3
42,3,view,mobile,2025-11-11 07:38:16,12,1,0.3,0,0,3,1,7,1,10,0,1,3
37,17,view,tablet,2025-11-11 07:47:53,7,15,0.3,1,0,4,2,7,1,10,0,1,3
45,21,view,desktop,2025-11-11 07:53:09,15,19,0.3,0,4,4,0,7,1,10,0,1,3
37,2,cart,desktop,2025-11-11 08:02:52,7,0,0.7,1,7,3,0,8,1,10,0,1,3
37,7,cart,tablet,2025-11-11 08:14:26,7,5,0.7,1,5,4,2,8,1,10,0,1,3
49,26,view,mobile,2025-11-11 08:20:11,19,24,0.3,1,7,1,1,8,1,10,0,1,3
36,3,view,mobile,2025-11-11 08:30:48,6,1,0.3,1,0,3,1,8,1,10,0,1,3
34,22,cart,desktop,2025-11-11 08:33:11,4,20,0.7,0,6,5,0,8,1,10,0,1,3
28,29,view,desktop,2025-11-11 08:33:55,0,27,0.3,2,3,1,0,8,1,10,0,1,3
38,14,view,tablet,2025-11-11 08:35:03,8,12,0.3,1,1,1,2,8,1,10,0,1,3
40,15,view,mobile,2025-11-11 08:35:19,10,13,0.3,1,1,0,1,8,1,10,0,1,3
36,16,cart,desktop,2025-11-11 08:41:34,6,14,0.7,1,0,0,0,8,1,10,0,1,3
47,17,view,desktop,2025-11-11 08:45:11,17,15,0.3,1,0,4,0,8,1,10,0,1,3
34,25,view,desktop,2025-11-11 08:46:40,4,23,0.3,0,7,2,0,8,1,10,0,1,3
49,20,view,desktop,2025-11-11 09:02:10,19,18,0.3,1,4,4,0,9,1,10,0,1,3
40,23,view,desktop,2025-11-11 09:02:35,10,21,0.3,1,6,5,0,9,1,10,0,1,3
48,7,view,desktop,2025-11-11 09:18:09,18,5,0.3,1,5,4,0,9,1,11,0,1,3
37,11,cart,desktop,2025-11-11 09:19:53,7,9,0.7,1,2,3,0,9,1,10,0,1,3
38,5,cart,mobile,2025-11-11 09:28:37,8,3,0.7,1,5,2,1,9,1,10,0,1,3
40,26,view,desktop,2025-11-11 09:49:08,10,24,0.3,1,7,1,0,9,1,10,0,1,3
49,4,purchase,desktop,2025-11-11 09:49:09,19,2,1.0,1,5,2,0,9,1,11,0,1,3
48,28,purchase,mobile,2025-11-11 09:53:22,18,26,1.0,1,3,4,1,9,1,10,0,1,3
42,4,view,desktop,2025-11-11 10:43:23,12,2,0.3,0,5,2,0,10,1,10,0,1,3
35,28,cart,mobile,2025-11-11 10:47:26,5,26,0.7,0,3,4,1,10,1,10,0,1,3
44,26,cart,mobile,2025-11-11 10:58:41,14,24,0.7,0,7,1,1,10,1,10,0,1,3
45,7,view,tablet,2025-11-11 11:01:09,15,5,0.3,0,5,4,2,11,1,11,0,1,3
32,31,view,mobile,2025-11-11 11:02:33,2,29,0.3,0,3,0,1,11,1,10,0,1,3
42,6,view,desktop,2025-11-11 11:02:55,12,4,0.3,0,5,2,0,11,1,10,0,1,3
39,15,view,desktop,2025-11-11 11:10:46,9,13,0.3,1,1,0,0,11,1,10,0,1,3
48,16,cart,tablet,2025-11-11 11:15:27,18,14,0.7,1,0,0,2,11,1,10,0,1,3
47,4,view,mobile,2025-11-11 11:15:56,17,2,0.3,1,5,2,1,11,1,10,0,1,3
43,24,view,desktop,2025-11-11 11:26:12,13,22,0.3,0,6,5,0,11,1,10,0,1,3
50,20,view,tablet,2025-11-11 11:33:31,20,18,0.3,1,4,4,2,11,1,10,0,1,3
35,30,cart,mobile,2025-11-11 11:36:53,5,28,0.7,0,3,0,1,11,1,10,0,1,3
35,25,view,desktop,2025-11-11 11:50:14,5,23,0.3,0,7,2,0,11,1,10,0,1,3
33,15,view,mobile,2025-11-11 11:52:16,3,13,0.3,0,1,0,1,11,1,10,0,1,3
28,12,cart,desktop,2025-11-11 12:03:59,0,10,0.7,2,2,3,0,12,1,10,0,2,3
33,16,view,desktop,2025-11-11 12:07:12,3,14,0.3,0,0,0,0,12,1,10,0,2,3
50,19,view,mobile,2025-11-11 12:07:28,20,17,0.3,1,4,1,1,12,1,10,0,2,3
48,7,view,desktop,2025-11-11 12:16:34,18,5,0.3,1,5,4,0,12,1,10,0,2,3
32,6,view,desktop,2025-11-11 12:23:30,2,4,0.3,0,5,2,0,12,1,10,0,2,3
36,9,view,mobile,2025-11-11 12:41:56,6,7,0.3,1,2,3,1,12,1,10,0,2,3
33,24,view,mobile,2025-11-11 12:49:09,3,22,0.3,0,6,5,1,12,1,11,0,2,3
33,7,cart,mobile,2025-11-11 12:51:09,3,5,0.7,0,5,4,1,12,1,11,0,2,3
48,15,view,desktop,2025-11-11 12:55:21,18,13,0.3,1,1,0,0,12,1,10,0,2,3
44,10,cart,desktop,2025-11-11 12:59:32,14,8,0.7,0,2,3,0,12,1,10,0,2,3
43,22,view,desktop,2025-11-11 13:01:09,13,20,0.3,0,6,5,0,13,1,10,0,2,3
35,23,cart,mobile,2025-11-11 13:01:54,5,21,0.7,0,6,5,1,13,1,10,0,2,3
45,22,cart,mobile,2025-11-11 13:12:46,15,20,0.7,0,6,5,1,13,1,10,0,2,3
35,4,cart,desktop,2025-11-11 13:13:09,5,2,0.7,0,5,2,0,13,1,11,0,2,3
36,27,purchase,desktop,2025-11-11 13:13:09,6,25,1.0,1,7,3,0,13,1,11,0,2,3
48,7,cart,desktop,2025-11-11 13:20:34,18,5,0.7,1,5,4,0,13,1,10,0,2,3
41,17,view,desktop,2025-11-11 13:23:06,11,15,0.3,0,0,4,0,13,1,10,0,2,3
37,14,view,desktop,2025-11-11 13:32:46,7,12,0.3,1,1,1,0,13,1,10,0,2,3
48,19,cart,mobile,2025-11-11 13:38:09,18,17,0.7,1,4,1,1,13,1,11,0,2,3
28,21,view,desktop,2025-11-11 13:42:12,0,19,0.3,2,4,4,0,13,1,10,0,2,3
40,27,view,desktop,2025-11-11 13:53:11,10,25,0.3,1,7,3,0,13,1,10,0,2,3
38,27,cart,tablet,2025-11-11 14:10:09,8,25,0.7,1,7,3,2,14,1,11,0,2,3
48,7,purchase,desktop,2025-11-11 14:11:34,18,5,1.0,1,5,4,0,14,1,10,0,2,3
34,3,cart,desktop,2025-11-11 14:20:09,4,1,0.7,0,0,3,0,14,1,11,0,2,3
45,20,view,mobile,2025-11-11 14:21:01,15,18,0.3,0,4,4,1,14,1,10,0,2,3
50,23,cart,desktop,2025-11-11 14:33:09,20,21,0.7,1,6,5,0,14,1,11,0,2,3
49,6,view,desktop,2025-11-11 14:36:48,19,4,0.3,1,5,2,0,14,1,10,0,2,3
48,19,purchase,desktop,2025-11-11 14:51:09,18,17,1.0,1,4,1,0,14,1,11,0,2,3
37,8,cart,desktop,2025-11-11 14:52:30,7,6,0.7,1,5,5,0,14,1,10,0,2,3
41,24,view,mobile,2025-11-11 15:00:37,11,22,0.3,0,6,5,1,15,1,10,0,2,3
35,28,view,mobile,2025-11-11 15:03:34,5,26,0.3,0,3,4,1,15,1,10,0,2,3
50,28,view,mobile,2025-11-11 15:32:56,20,26,0.3,1,3,4,1,15,1,10,0,2,3
40,22,view,desktop,2025-11-11 15:39:19,10,20,0.3,1,6,5,0,15,1,10,0,2,3
40,22,view,mobile,2025-11-11 15:43:31,10,20,0.3,1,6,5,1,15,1,10,0,2,3
45,27,cart,mobile,2025-11-11 15:56:47,15,25,0.7,0,7,3,1,15,1,10,0,2,3
49,17,view,mobile,2025-11-11 16:00:40,19,15,0.3,1,0,4,1,16,1,10,0,2,3
41,14,view,desktop,2025-11-11 16:01:41,11,12,0.3,0,1,1,0,16,1,10,0,2,3
33,7,view,mobile,2025-11-11 16:04:33,3,5,0.3,0,5,4,1,16,1,10,0,2,3
40,5,purchase,desktop,2025-11-11 16:06:09,10,3,1.0,1,5,2,0,16,1,11,0,2,3
47,5,view,mobile,2025-11-11 16:23:19,17,3,0.3,1,5,2,1,16,1,10,0,2,3
49,29,view,desktop,2025-11-11 16:37:09,19,27,0.3,1,3,1,0,16,1,10,0,2,3
36,29,view,mobile,2025-11-11 16:53:09,6,27,0.3,1,3,1,1,16,1,11,0,2,3
46,20,cart,mobile,2025-11-11 17:01:34,16,18,0.7,1,4,4,1,17,1,10,0,2,3
49,26,view,mobile,2025-11-11 17:01:45,19,24,0.3,1,7,1,1,17,1,10,0,2,3
44,12,purchase,desktop,2025-11-11 17:12:04,14,10,1.0,0,2,3,0,17,1,10,0,2,3
40,11,view,desktop,2025-11-11 17:14:41,10,9,0.3,1,2,3,0,17,1,10,0,2,3
49,12,view,tablet,2025-11-11 17:20:18,19,10,0.3,1,2,3,2,17,1,10,0,2,3
50,14,view,desktop,2025-11-11 17:20:46,20,12,0.3,1,1,1,0,17,1,10,0,2,3
44,3,view,desktop,2025-11-11 17:22:09,14,1,0.3,0,0,3,0,17,1,11,0,2,3
35,22,cart,desktop,2025-11-11 17:35:35,5,20,0.7,0,6,5,0,17,1,10,0,2,3
45,17,cart,desktop,2025-11-11 17:45:08,15,15,0.7,0,0,4,0,17,1,10,0,2,3
48,28,view,mobile,2025-11-11 18:13:03,18,26,0.3,1,3,4,1,18,1,10,0,3,3
28,27,view,mobile,2025-11-11 18:14:14,0,25,0.3,2,7,3,1,18,1,10,0,3,3
37,8,view,desktop,2025-11-11 18:16:21,7,6,0.3,1,5,5,0,18,1,10,0,3,3
33,3,view,desktop,2025-11-11 18:17:51,3,1,0.3,0,0,3,0,18,1,10,0,3,3
31,20,view,mobile,2025-11-11 18:30:25,1,18,0.3,0,4,4,1,18,1,10,0,3,3
37,19,view,mobile,2025-11-11 18:30:46,7,17,0.3,1,4,1,1,18,1,10,0,3,3
36,13,cart,mobile,2025-11-11 18:45:09,6,11,0.7,1,1,1,1,18,1,11,0,3,3
37,24,cart,tablet,2025-11-11 18:47:20,7,22,0.7,1,6,5,2,18,1,10,0,3,3
44,23,view,desktop,2025-11-11 18:48:24,14,21,0.3,0,6,5,0,18,1,10,0,3,3
50,7,view,desktop,2025-11-11 19:01:09,20,5,0.3,1,5,4,0,19,1,11,0,3,3
40,10,cart,desktop,2025-11-11 19:05:57,10,8,0.7,1,2,3,0,19,1,10,0,3,3
40,18,view,tablet,2025-11-11 19:12:22,10,16,0.3,1,0,5,2,19,1,10,0,3,3
41,14,cart,desktop,2025-11-11 19:19:50,11,12,0.7,0,1,1,0,19,1,10,0,3,3
37,19,purchase,desktop,2025-11-11 19:20:46,7,17,1.0,1,4,1,0,19,1,10,0,3,3
43,8,cart,desktop,2025-11-11 19:22:09,13,6,0.7,0,5,5,0,19,1,11,0,3,3
39,29,view,tablet,2025-11-11 19:54:21,9,27,0.3,1,3,1,2,19,1,10,0,3,3
43,3,view,mobile,2025-11-11 20:01:48,13,1,0.3,0,0,3,1,20,1,10,0,3,3
39,18,view,desktop,2025-11-11 20:07:52,9,16,0.3,1,0,5,0,20,1,10,0,3,3
43,24,cart,tablet,2025-11-11 20:16:02,13,22,0.7,0,6,5,2,20,1,10,0,3,3
37,22,view,desktop,2025-11-11 20:18:09,7,20,0.3,1,6,5,0,20,1,10,0,3,3
37,22,view,desktop,2025-11-11 20:20:39,7,20,0.3,1,6,5,0,20,1,10,0,3,3
41,8,purchase,mobile,2025-11-11 20:52:24,11,6,1.0,0,5,5,1,20,1,10,0,3,3
45,11,cart,mobile,2025-11-11 20:59:47,15,9,0.7,0,2,3,1,20,1,10,0,3,3
37,17,view,mobile,2025-11-11 21:02:20,7,15,0.3,1,0,4,1,21,1,10,0,3,3
44,26,view,tablet,2025-11-11 21:06:47,14,24,0.3,0,7,1,2,21,1,10,0,3,3
42,25,cart,desktop,2025-11-11 21:13:10,12,23,0.7,0,7,2,0,21,1,10,0,3,3
39,29,purchase,mobile,2025-11-11 21:18:21,9,27,1.0,1,3,1,1,21,1,10,0,3,3
31,20,view,desktop,2025-11-11 21:20:46,1,18,0.3,0,4,4,0,21,1,10,0,3,3
50,18,view,mobile,2025-11-11 21:21:09,20,16,0.3,1,0,5,1,21,1,11,0,3,3
50,12,view,desktop,2025-11-11 21:28:08,20,10,0.3,1,2,3,0,21,1,10,0,3,3
44,21,cart,desktop,2025-11-11 21:35:28,14,19,0.7,0,4,4,0,21,1,10,0,3,3
42,23,cart,desktop,2025-11-11 21:41:09,12,21,0.7,0,6,5,0,21,1,11,0,3,3
37,24,cart,desktop,2025-11-11 21:47:18,7,22,0.7,1,6,5,0,21,1,10,0,3,3
36,3,view,desktop,2025-11-11 21:52:53,6,1,0.3,1,0,3,0,21,1,10,0,3,3
42,4,view,mobile,2025-11-11 21:53:22,12,2,0.3,0,5,2,1,21,1,10,0,3,3
50,18,cart,desktop,2025-11-11 22:30:09,20,16,0.7,1,0,5,0,22,1,10,0,3,3
39,18,view,desktop,2025-11-11 22:55:41,9,16,0.3,1,0,5,0,22,1,10,0,3,3
47,5,view,tablet,2025-11-11 22:56:02,17,3,0.3,1,5,2,2,22,1,10,0,3,3
43,24,view,mobile,2025-11-11 23:09:51,13,22,0.3,0,6,5,1,23,1,10,0,3,3
48,29,view,desktop,2025-11-11 23:30:54,18,27,0.3,1,3,1,0,23,1,10,0,3,3
39,15,cart,desktop,2025-11-11 23:37:05,9,13,0.7,1,1,0,0,23,1,10,0,3,3
39,16,view,mobile,2025-11-11 23:37:44,9,14,0.3,1,0,0,1,23,1,10,0,3,3
34,13,cart,mobile,2025-11-12 00:03:09,4,11,0.7,0,1,1,1,0,2,10,0,0,3
31,23,cart,mobile,2025-11-12 00:13:23,1,21,0.7,0,6,5,1,0,2,10,0,0,3
45,7,view,mobile,2025-11-12 00:17:07,15,5,0.3,0,5,4,1,0,2,10,0,0,3
41,13,view,mobile,2025-11-12 00:39:42,11,11,0.3,0,1,1,1,0,2,10,0,0,3
42,16,cart,tablet,2025-11-12 00:51:14,12,14,0.7,0,0,0,2,0,2,10,0,0,3
37,28,view,mobile,2025-11-12 00:54:46,7,26,0.3,1,3,4,1,0,2,10,0,0,3
42,16,purchase,mobile,2025-11-12 01:12:14,12,14,1.0,0,0,0,1,1,2,10,0,0,3
37,11,view,desktop,2025-11-12 01:16:14,7,9,0.3,1,2,3,0,1,2,10,0,0,3
44,17,view,mobile,2025-11-12 01:38:32,14,15,0.3,0,0,4,1,1,2,10,0,0,3
44,8,purchase,desktop,2025-11-12 02:06:09,14,6,1.0,0,5,5,0,2,2,11,0,0,3
48,17,view,mobile,2025-11-12 02:22:47,18,15,0.3,1,0,4,1,2,2,10,0,0,3
28,13,view,desktop,2025-11-12 02:25:32,0,11,0.3,2,1,1,0,2,2,10,0,0,3
35,25,view,desktop,2025-11-12 02:31:08,5,23,0.3,0,7,2,0,2,2,10,0,0,3
39,28,cart,desktop,2025-11-12 02:33:07,9,26,0.7,1,3,4,0,2,2,10,0,0,3
42,6,view,tablet,2025-11-12 02:33:20,12,4,0.3,0,5,2,2,2,2,10,0,0,3
35,23,cart,desktop,2025-11-12 02:34:40,5,21,0.7,0,6,5,0,2,2,10,0,0,3
48,5,view,mobile,2025-11-12 02:36:28,18,3,0.3,1,5,2,1,2,2,10,0,0,3
33,24,view,mobile,2025-11-12 02:43:01,3,22,0.3,0,6,5,1,2,2,10,0,0,3
43,30,view,mobile,2025-11-12 02:49:37,13,28,0.3,0,3,0,1,2,2,10,0,0,3
41,13,cart,mobile,2025-11-12 03:15:46,11,11,0.7,0,1,1,1,3,2,10,0,0,3
49,16,view,tablet,2025-11-12 03:21:23,19,14,0.3,1,0,0,2,3,2,10,0,0,3
48,8,view,desktop,2025-11-12 03:46:09,18,6,0.3,1,5,5,0,3,2,11,0,0,3
38,24,view,desktop,2025-11-12 03:52:09,8,22,0.3,1,6,5,0,3,2,11,0,0,3
32,26,view,desktop,2025-11-12 03:54:15,2,24,0.3,0,7,1,0,3,2,10,0,0,3
34,4,view,mobile,2025-11-12 04:16:41,4,2,0.3,0,5,2,1,4,2,10,0,0,3
28,15,view,mobile,2025-11-12 04:35:34,0,13,0.3,2,1,0,1,4,2,10,0,0,3
37,3,cart,mobile,2025-11-12 04:52:09,7,1,0.7,1,0,3,1,4,2,11,0,0,3
49,19,view,tablet,2025-11-12 05:00:40,19,17,0.3,1,4,1,2,5,2,10,0,0,3
42,24,view,tablet,2025-11-12 05:01:09,12,22,0.3,0,6,5,2,5,2,11,0,0,3
44,17,view,mobile,2025-11-12 05:05:40,14,15,0.3,0,0,4,1,5,2,10,0,0,3
46,21,view,mobile,2025-11-12 05:11:01,16,19,0.3,1,4,4,1,5,2,10,0,0,3
40,11,view,desktop,2025-11-12 05:25:24,10,9,0.3,1,2,3,0,5,2,10,0,0,3
34,3,view,desktop,2025-11-12 05:54:13,4,1,0.3,0,0,3,0,5,2,10,0,0,3
46,29,cart,desktop,2025-11-12 06:24:43,16,27,0.7,1,3,1,0,6,2,10,0,1,3
33,7,view,desktop,2025-11-12 06:25:08,3,5,0.3,0,5,4,0,6,2,10,0,1,3
40,20,cart,mobile,2025-11-12 06:37:54,10,18,0.7,1,4,4,1,6,2,10,0,1,3
36,16,view,desktop,2025-11-12 06:46:49,6,14,0.3,1,0,0,0,6,2,10,0,1,3
47,5,view,mobile,2025-11-12 06:52:35,17,3,0.3,1,5,2,1,6,2,10,0,1,3
47,4,view,desktop,2025-11-12 07:15:48,17,2,0.3,1,5,2,0,7,2,10,0,1,3
48,25,cart,mobile,2025-11-12 07:31:30,18,23,0.7,1,7,2,1,7,2,10,0,1,3
